4.500000000000000000e+00 5.500000000000000000e+00
4.649223447417259791e+00 4.542292856144928059e+00
3.649223447417259791e+00 4.523049813545967801e+00
2.618676541945788028e+00 4.397035629295753978e+00
2.963778620220512305e+00 4.568737779672243704e+00
2.895644366346717291e+00 4.635782680659123578e+00
2.815572004695798825e+00 4.717753957340065085e+00
2.815217616698868941e+00 4.718419152711159192e+00
2.815164628894974541e+00 4.718862199749747077e+00
