9.000000000000000222e-01 2.000000000000000111e-01
4.775710652024579561e-01 5.405770825509021993e-01
6.253904861651904401e-01 6.451606976556113482e-01
5.422329380580107605e-01 5.301998364245603668e-01
5.545585929199872144e-01 5.369283331609530086e-01
5.537447369847294798e-01 5.356360159809098187e-01
5.538194614405668181e-01 5.357488565080957832e-01
