2.417623146428605985e+00 2.424023710015246191e+00 2.430573815071121579e+00 2.437120134085696943e+00 2.443531116400661674e+00 2.449693827355706954e+00 2.455512107188941417e+00 2.460905725819895196e+00 2.465810329256082678e+00 2.470178061115421375e+00 2.473978829860007611e+00 2.477202323367139858e+00 2.479861142958096565e+00 2.481996093953305671e+00 2.483686519787254188e+00 2.485074468780644974e+00 2.486434141623087068e+00 2.488432004965821953e+00 2.493591350291315845e+00 2.519172765181457496e+00 2.599073073117904364e+00 2.697673598959304808e+00 2.799193551838292215e+00 2.901281368599292421e+00 3.003283004348936469e+00 3.104911329130286557e+00 3.206005258192613727e+00 3.306465128672049225e+00 3.406230003291601527e+00 3.505267396516267286e+00
2.418490071157060051e+00 2.425703537017103617e+00 2.432942480103835514e+00 2.440073161248507372e+00 2.446979321580124989e+00 2.453560196189829679e+00 2.459729505020217921e+00 2.465415206577290519e+00 2.470559875456603827e+00 2.475121624166667367e+00 2.479075556512162937e+00 2.482415851786653249e+00 2.485158821323229184e+00 2.487347879207642443e+00 2.489063025122598916e+00 2.490442638068742109e+00 2.491744899642888367e+00 2.493571110122348777e+00 2.498060957624611333e+00 2.519383777051267259e+00 2.594775714214077489e+00 2.692766530127499003e+00 2.794229439704307261e+00 2.896386007796274864e+00 2.998512180096208013e+00 3.100302399112179863e+00 3.201588493180493433e+00 3.302266531132399763e+00 3.402271758366597343e+00 3.501567624654932764e+00
2.421060650295068228e+00 2.428980019742114749e+00 2.436822675170491337e+00 2.444469718592126029e+00 2.451816573078259509e+00 2.458771822336476287e+00 2.465256802948969650e+00 2.471205801801212854e+00 2.476566759130530482e+00 2.481302418344622840e+00 2.485391915568713195e+00 2.488832897501452646e+00 2.491644470631032338e+00 2.493871817656489132e+00 2.495594770618376756e+00 2.496947110778217738e+00 2.498169748717558036e+00 2.499797659239070491e+00 2.503604713793653680e+00 2.520649660249017376e+00 2.589848522442317780e+00 2.686922804850903290e+00 2.788287831930792660e+00 2.890512166633278479e+00 2.992771100358623926e+00 3.094733400864735806e+00 3.196221434586913546e+00 3.297126138918452298e+00 3.397378717743102072e+00 3.496938664882756509e+00
2.425209671378222076e+00 2.433751376062652572e+00 2.442131256871448386e+00 2.450241736498937062e+00 2.457987168956228707e+00 2.465283277019556962e+00 2.472057192404287562e+00 2.478247992951311041e+00 2.483807660963505803e+00 2.488702414242474070e+00 2.492914401338382380e+00 2.496443833414260460e+00 2.499311812319614301e+00 2.501564579617150841e+00 2.503281163651501551e+00 2.504590181233485868e+00 2.505714973767823928e+00 2.507126539940573551e+00 2.510269970766790149e+00 2.523386737696589055e+00 2.584503865976251369e+00 2.680168642306979265e+00 2.781371331125194413e+00 2.883657024810639680e+00 2.986055329636445599e+00 3.088199566243110539e+00 3.189899594063871469e+00 3.291040101959594288e+00 3.391547886882472884e+00 3.491378488327658847e+00
2.430831590571447265e+00 2.439930283925566101e+00 2.448795697018458117e+00 2.457328896420799769e+00 2.465441017613029473e+00 2.473053146860474172e+00 2.480096705030624626e+00 2.486514254147229153e+00 2.492260664759518907e+00 2.497304599508646028e+00 2.501630298240560268e+00 2.505239717263576527e+00 2.508155236182356251e+00 2.510423545388921429e+00 2.512122387649445177e+00 2.513374954010685780e+00 2.514387492610285157e+00 2.515571879086125229e+00 2.518091184203782529e+00 2.527870952940980853e+00 2.579117791019924777e+00 2.672547768007276670e+00 2.773485490668843756e+00 2.875818182263403688e+00 2.978360185914874059e+00 3.080695656391254200e+00 3.182617918513726885e+00 3.284003952757498013e+00 3.384775616149922062e+00 3.484884383861261092e+00
2.437834631128612983e+00 2.447439409855288961e+00 2.456750624587121123e+00 2.465675905880450269e+00 2.474131453453993768e+00 2.482042256262867230e+00 2.489342747476700257e+00 2.495977832342548997e+00 2.501904234878140620e+00 2.507092118411138770e+00 2.511526956036363778e+00 2.515211681463481064e+00 2.518169286475152813e+00 2.520446369330503700e+00 2.522119022098065155e+00 2.523304986566176744e+00 2.524194461807721446e+00 2.525146562306006093e+00 2.527091190108055052e+00 2.534194584039926479e+00 2.574356484061242067e+00 2.664135299623299424e+00 2.764640845935532720e+00 2.866994131681402269e+00 2.969680864704592693e+00 3.072215979781735218e+00 3.174370772614321545e+00 3.276012580040919442e+00 3.377057576947069428e+00 3.477452940784360624e+00
2.446136494033940512e+00 2.456208079257325316e+00 2.465935184828182525e+00 2.475230360372962846e+00 2.484013472145960577e+00 2.492212185320621831e+00 2.499762838330218173e+00 2.506611658821134903e+00 2.512716271383910183e+00 2.518047449137061022e+00 2.522591073974838949e+00 2.526350312418560673e+00 2.529348126175132272e+00 2.531630518260807428e+00 2.533271641445216549e+00 2.534383929784207012e+00 2.535142941207270795e+00 2.535862046805860803e+00 2.537283853519696653e+00 2.542310908384598722e+00 2.571312946416912215e+00 2.655065768940808812e+00 2.754856464733791199e+00 2.857185026383372239e+00 2.960012645425983635e+00 3.062754437537893892e+00 3.165151929642285644e+00 3.267060202372100264e+00 3.368388733413899772e+00 3.469080024745895940e+00
2.455661185246417855e+00 2.466169754456370544e+00 2.476290986324111820e+00 2.485941032366045356e+00 2.495042272208333411e+00 2.503524001408595989e+00 2.511323486541538585e+00 2.518387345562698609e+00 2.524673205907937756e+00 2.530151588115063355e+00 2.534807967416034202e+00 2.538644995975869456e+00 2.541684958578269260e+00 2.543972765698671257e+00 2.545580376601110029e+00 2.546615151055944715e+00 2.547239592863186797e+00 2.547728353261432765e+00 2.548676934166334451e+00 2.552111134457130337e+00 2.571376063917191424e+00 2.645593296852069898e+00 2.744166461366340570e+00 2.846393958189781692e+00 2.949351229911592487e+00 3.052304611163893178e+00 3.154954575996598454e+00 3.257140343880343014e+00 3.358763310718522188e+00 3.459760747450179252e+00
2.466336647878587307e+00 2.477260108993874610e+00 2.487760491108216510e+00 2.497756487341485254e+00 2.507172033149420720e+00 2.515937154921480179e+00 2.523989175033490184e+00 2.531274238443629088e+00 2.537749114996779909e+00 2.543383220636883379e+00 2.548160797309812597e+00 2.552083209808194475e+00 2.555171387274322914e+00 2.557468623328311264e+00 2.559044420687116350e+00 2.560001320015576898e+00 2.560490381964241280e+00 2.560754124751038141e+00 2.561274502220250326e+00 2.563480226392439665e+00 2.575483580321018984e+00 2.636227170557447153e+00 2.732632678048554808e+00 2.834629155079019913e+00 2.937693299191665108e+00 3.040859917403671009e+00 3.143771337989238024e+00 3.246245815453520311e+00 3.348174761343071459e+00 3.449489430777655574e+00
2.478093001614318780e+00 2.489415565153862975e+00 2.500285758839232209e+00 2.510623968013894203e+00 2.520354891732877078e+00 2.529408514185345958e+00 2.537721432764221241e+00 2.545238514898705340e+00 2.551914840089318570e+00 2.557717866479375157e+00 2.562629749626251119e+00 2.566649747738271703e+00 2.569796697478262892e+00 2.572111690979917764e+00 2.573661458742179331e+00 2.574543933408715013e+00 2.574900243594970384e+00 2.574946660116214314e+00 2.575078658801948972e+00 2.576321527627926322e+00 2.583491281004249629e+00 2.628028456212093023e+00 2.720371202682128953e+00 2.821907925414637752e+00 2.925037443401943271e+00 3.028413871518649714e+00 3.131594344617277148e+00 3.234368706574036079e+00 3.336615731455332856e+00 3.438259566147432444e+00
2.490861263716457774e+00 2.502572212770171056e+00 2.513807493762138634e+00 2.524488516995168741e+00 2.534540101443482296e+00 2.543891534201254245e+00 2.552477995313148895e+00 2.560242328129609835e+00 2.567137115525303770e+00 2.573126999247327795e+00 2.578191159498050666e+00 2.582325866249498336e+00 2.585547044532457317e+00 2.587892907007522503e+00 2.589426999732612700e+00 2.590242752896393608e+00 2.590472678189466471e+00 2.590311852585850172e+00 2.590090566046032716e+00 2.590561937658946601e+00 2.594629151774476838e+00 2.623056100769530552e+00 2.707612658342898104e+00 2.808264129475348092e+00 2.911385755779051454e+00 3.014960530031780106e+00 3.118415348677210375e+00 3.221500395982902276e+00 3.324078030584120658e+00 3.426063770352127946e+00
2.504572471515685628e+00 2.516665060453346925e+00 2.528264368502149306e+00 2.539292328748683492e+00 2.549673377984613687e+00 2.559335569985497827e+00 2.568212069086524885e+00 2.576243014034926393e+00 2.583377718961146652e+00 2.589577149634981534e+00 2.594816584369592949e+00 2.599088350626251653e+00 2.602404540021144630e+00 2.604799682996408183e+00 2.606333588991204042e+00 2.607095128013258378e+00 2.607209238980223276e+00 2.606853984019555259e+00 2.606310892725721029e+00 2.606149096565902656e+00 2.608181270725484779e+00 2.623987569950497534e+00 2.694851915381827112e+00 2.793763322092150947e+00 2.896746667524967123e+00 3.000495239661630897e+00 3.104225943497980644e+00 3.207631594307884804e+00 3.310552609655002865e+00 3.412893739796611925e+00
2.519157154097613205e+00 2.531627590712402842e+00 2.543592614700289634e+00 2.554974335380249872e+00 2.565696446509988515e+00 2.575685358192774110e+00 2.584871727630844607e+00 2.593192390899411226e+00 2.600592672544694395e+00 2.607029016261050103e+00 2.612471842607655859e+00 2.616908508260154420e+00 2.620346233363954003e+00 2.622814911204960353e+00 2.624369880888871354e+00 2.625095176308493095e+00 2.625108875745767012e+00 2.624575337813063403e+00 2.623739793350779337e+00 2.623046544863899765e+00 2.623678606519860956e+00 2.631656759537577273e+00 2.683239619498235307e+00 2.778536129610009731e+00 2.881140241789660550e+00 2.985015928637074101e+00 3.089017939326930584e+00 3.192752440110344203e+00 3.296029555472130834e+00 3.398740206229765359e+00
2.534545116152354893e+00 2.547391601053811350e+00 2.559725878680472633e+00 2.571470038234449973e+00 2.582546814202594909e+00 2.592880699984651205e+00 2.602399479677381056e+00 2.611036194951287470e+00 2.618731537850164326e+00 2.625436623202031861e+00 2.631116049260619150e+00 2.635751110473396608e+00 2.639342998072978119e+00 2.641915841216527117e+00 2.643519556174601881e+00 2.644232794566931943e+00 2.644167100629986944e+00 2.643475599782487251e+00 2.642376511206022904e+00 2.641229086220230116e+00 2.640844462743196175e+00 2.644434879188807486e+00 2.675437374522587675e+00 2.762859740913258477e+00 2.864608703335249640e+00 2.968525404231384002e+00 3.072784013371512746e+00 3.176852685260431741e+00 3.280498114734352377e+00 3.383592898994702391e+00
2.550665502935030027e+00 2.563887315907384501e+00 2.576595341591649380e+00 2.588711598446489237e+00 2.600157794175169013e+00 2.610856382694660027e+00 2.620732056125843812e+00 2.629713705855680317e+00 2.637736861791852849e+00 2.644746580152176563e+00 2.650700698853091009e+00 2.655573322251759905e+00 2.659358348094102542e+00 2.662072835304365004e+00 2.663760077425714190e+00 2.664492480115935535e+00 2.664374944490626618e+00 2.663551018323519148e+00 2.662218658316333642e+00 2.660678885248571657e+00 2.659518000781248670e+00 2.660567202990534952e+00 2.675667373728093157e+00 2.747381045210147477e+00 2.847239139672204988e+00 2.951035626312169313e+00 3.055518845467197764e+00 3.159922031501148254e+00 3.263946769186373054e+00 3.367440521987094204e+00
2.567447114474139092e+00 2.581043750673173598e+00 2.594130098496799430e+00 2.606628194507456087e+00 2.618458802763750981e+00 2.629542376424806704e+00 2.639800465426103138e+00 2.649157623028666197e+00 2.657543842525779354e+00 2.664897517636863000e+00 2.671168865272094184e+00 2.676323681376838515e+00 2.680347231484148551e+00 2.683248031359961594e+00 2.685061291170006470e+00 2.685851951325322062e+00 2.685717677731337627e+00 2.684793295731604079e+00 2.683261191368249587e+00 2.681382228009664193e+00 2.679603899134065603e+00 2.679053167760367948e+00 2.685234655670636794e+00 2.733776095719347765e+00 2.829217721498542559e+00 2.932576143562069415e+00 3.037221154583976901e+00 3.141950728642272761e+00 3.246363398343114604e+00 3.350270758844011709e+00
2.584818931774290895e+00 2.598789300896878096e+00 2.612257780668212348e+00 2.625146643862228846e+00 2.637375941719131145e+00 2.648864333114691050e+00 2.659530361818021937e+00 2.669294253808292439e+00 2.678080290863140700e+00 2.685819783121513815e+00 2.692454608686334794e+00 2.697941213271378036e+00 2.702254875934494649e+00 2.705393968877879640e+00 2.707383908333147460e+00 2.708280573819057846e+00 2.708173280335872679e+00 2.707188185118700297e+00 2.705495077377161994e+00 2.703326713928944525e+00 2.701043341496736083e+00 2.699395343823410176e+00 2.701106567449998330e+00 2.726255113006102793e+00 2.810976789812870802e+00 2.913212097300776016e+00 3.017897502169745838e+00 3.122930640291588844e+00 3.227735593026538119e+00 3.332070328992807084e+00
2.602710810029311261e+00 2.617052518485434742e+00 2.630905391444755104e+00 2.644192269621782998e+00 2.656832859938819347e+00 2.668744399356434371e+00 2.679842757137723908e+00 2.690044065479006097e+00 2.699266960570587237e+00 2.707435490323605531e+00 2.714482695274195390e+00 2.720354792413279377e+00 2.725015791652782404e+00 2.728452267370073958e+00 2.730677927208438494e+00 2.731737626236850680e+00 2.731710665090893109e+00 2.730713775771229201e+00 2.728905628401874228e+00 2.726498641286845714e+00 2.723797268059952703e+00 2.721341825657829450e+00 2.720630712360905701e+00 2.730395749266649297e+00 2.793653535336479976e+00 2.893086749216694287e+00 2.997569811287894126e+00 3.102857181722842306e+00 3.208051233411038705e+00 3.312825133214492901e+00
2.621054286065473526e+00 2.635763025232939150e+00 2.650000310599560649e+00 2.663689974594246834e+00 2.676751867713771382e+00 2.689102330996032020e+00 2.700655083996559291e+00 2.711322633143185890e+00 2.721018306888429272e+00 2.729659009064035580e+00 2.737168742121502518e+00 2.743482880375055721e+00 2.748553067904305536e+00 2.752352485642423296e+00 2.754881105344691772e+00 2.756170478890691111e+00 2.756287689502801896e+00 2.755338468636741478e+00 2.753470483001905666e+00 2.750880384328565853e+00 2.747836086353864005e+00 2.744756645800070505e+00 2.742562043255247328e+00 2.745044123160210070e+00 2.780563257675811251e+00 2.872536039344316006e+00 2.976291416526569034e+00 3.081732977221941283e+00 3.187299545093067010e+00 3.292520556561895351e+00
2.639783441511270201e+00 2.654852504144155745e+00 2.669471407912958227e+00 2.683565465824440999e+00 2.697055252710569562e+00 2.709856869644776456e+00 2.721882587446684987e+00 2.733041984378231870e+00 2.743243704664867000e+00 2.752397962490970684e+00 2.760419891050051699e+00 2.767233777428942165e+00 2.772778123334751044e+00 2.777011329479885937e+00 2.779917636215654131e+00 2.781512811103744376e+00 2.781849039175859239e+00 2.781018678114147047e+00 2.779157226854485518e+00 2.776447605540042218e+00 2.773132655120351231e+00 2.769559346678016620e+00 2.766355771577281075e+00 2.765395060692659168e+00 2.779036071609111147e+00 2.852451326058957015e+00 2.954185001973807623e+00 3.059575155107431943e+00 3.165473056179832767e+00 3.271142051930203465e+00
